Company Name,Model Name,Mobile Weight,RAM,Front Camera,Back Camera,Processor,Battery Capacity,Screen Size,Launched Price (Pakistan),Launched Price (India),Launched Price (China),Launched Price (USA),Launched Price (Dubai),Launched Year
Apple,iPhone 58GB,174,4,12MP,48MP,MediaTek Dimensity,3177,6.7 inches,216204,76871,5572,767,2689,2020
Samsung,Galaxy 83GB,234,16,12MP,200MP + 12MP,Unisoc,6383,6.5 inches,514003,119819,8565,1369,5595,2023
OnePlus,Find 9GB,239,12,32MP,48MP + 64MP + 48MP,Kirin,5480,12.9 inches,325680,173695,10854,1518,5644,2024
Lenovo,Find 84GB,239,16,32MP,48MP + 64MP + 48MP,Exynos,5796,10.4 inches,268143,143009,8937,1250,4646,2023
Apple,iPhone 37GB,174,6,12MP,48MP,MediaTek Dimensity,6929,7.0 inches,239606,85192,6175,850,2980,2021
Apple,iPhone 39GB,174,12,12MP,48MP,Kirin,4745,6.1 inches,199576,70959,5143,708,2482,2024
Oppo,Find 84GB,239,8,32MP,48MP + 64MP + 48MP,Snapdragon,3094,6.5 inches,255027,136014,8500,1189,4419,2020
iQOO,Find 49GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,5600,6.1 inches,278897,148744,9295,1300,4833,2021
Samsung,Pad 83GB,510,4,8MP,13MP,Spreadtrum,3405,7.8 inches,53984,29279,2012,255,914,2023
iQOO,Pad 39GB,510,8,8MP,13MP,Kirin,6167,7.8 inches,56975,30901,2123,269,964,2025
Samsung,Galaxy 14GB,234,8,12MP,200MP + 12MP,Dimensity,6505,6.7 inches,393044,91623,6549,1047,4278,2024
Honor,Pad 92GB,510,16,8MP,13MP,Kirin,3346,6.5 inches,51236,27788,1909,242,867,2021
Lenovo,Find 9GB,239,12,32MP,48MP + 64MP + 48MP,Exynos,5345,6.7 inches,283963,151446,9464,1324,4921,2024
Sony,Find 42GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,6035,7.8 inches,261029,139215,8700,1217,4523,2020
Apple,iPhone 79GB,174,6,12MP,48MP,Kirin,3288,12.9 inches,257527,91564,6637,914,3203,2024
Nokia,Pad 78GB,510,16,8MP,13MP,MediaTek,3203,6.7 inches,67396,36553,2512,318,1141,2025
Lenovo,Pad 12GB,510,16,8MP,13MP,MediaTek Helio,6123,7.0 inches,64936,35219,2420,307,1099,2021
Apple,iPhone 26GB,174,4,12MP,48MP,Qualcomm Snapdragon,3759,6.1 inches,220754,78489,5689,783,2746,2025
Apple,iPhone 51GB,174,4,12MP,48MP,Kirin,7775,6.5 inches,255724,90923,6590,908,3181,2023
Samsung,Galaxy 23GB,234,4,12MP,200MP + 12MP,Snapdragon,6773,7.0 inches,510582,119022,8508,1360,5558,2020
OnePlus,Find 12GB,239,8,32MP,48MP + 64MP + 48MP,Unisoc,4134,12.9 inches,271198,144638,9039,1264,4699,2023
Apple,iPhone 68GB,174,12,12MP,48MP,Spreadtrum,5705,12.9 inches,228289,81168,5883,810,2839,2023
Samsung,Find 16GB,239,6,32MP,48MP + 64MP + 48MP,Spreadtrum,5699,7.8 inches,323637,172606,10786,1509,5608,2024
Samsung,Galaxy 82GB,234,16,12MP,200MP + 12MP,MediaTek Helio,4840,6.7 inches,508842,118616,8479,1355,5539,2025
Samsung,Galaxy 56GB,234,16,12MP,200MP + 12MP,Exynos,3970,6.1 inches,497329,115933,8287,1325,5414,2022
Apple,iPhone 85GB,174,6,12MP,48MP,Kirin,4133,6.7 inches,243301,86506,6270,863,3026,2025
Apple,iPhone 89GB,174,12,12MP,48MP,MediaTek Helio,3384,10.4 inches,198921,70727,5126,706,2474,2020
Apple,iPhone 12GB,174,8,12MP,48MP,MediaTek,6176,12.9 inches,202714,72075,5224,719,2521,2021
Samsung,Find 92GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,6542,7.0 inches,279639,149140,9320,1304,4846,2023
OnePlus,Pad 1GB,510,4,8MP,13MP,Spreadtrum,4349,7.8 inches,67743,36741,2524,320,1147,2023
Apple,iPhone 71GB,174,8,12MP,48MP,MediaTek Dimensity,4512,6.1 inches,252887,89914,6517,898,3145,2023
Samsung,Galaxy 31GB,234,4,12MP,200MP + 12MP,MediaTek,5862,6.1 inches,467848,109060,7796,1246,5093,2025
Samsung,Galaxy 67GB,234,12,12MP,200MP + 12MP,Google Tensor,4043,10.4 inches,439462,102443,7323,1170,4784,2021
Motorola,Find 18GB,239,8,32MP,48MP + 64MP + 48MP,Google Tensor,3252,10.4 inches,300064,160033,10001,1399,5200,2020
Apple,Pad 4GB,510,6,8MP,13MP,Apple A17,7043,7.0 inches,53420,28973,1991,252,904,2021
Samsung,Galaxy 57GB,234,12,12MP,200MP + 12MP,Qualcomm MSM8916,7105,7.8 inches,491976,114685,8198,1310,5355,2023
Apple,iPhone 31GB,174,4,12MP,48MP,Google Tensor,7786,6.7 inches,227948,81047,5875,809,2835,2021
Samsung,Galaxy 44GB,234,12,12MP,200MP + 12MP,Unisoc,3932,10.4 inches,416330,97051,6937,1109,4532,2025
Apple,iPhone 83GB,174,4,12MP,48MP,MediaTek Dimensity,5806,7.0 inches,244062,86777,6290,866,3036,2023
Apple,iPhone 52GB,174,6,12MP,48MP,Kirin,5850,7.0 inches,235041,83569,6057,834,2923,2022
Huawei,Pad 64GB,510,6,8MP,13MP,Snapdragon,3731,6.7 inches,54938,29796,2047,259,930,2022
Apple,iPhone 54GB,174,16,12MP,48MP,MediaTek Helio,4154,6.5 inches,251832,89539,6490,894,3132,2020
Samsung,Galaxy 45GB,234,8,12MP,200MP + 12MP,Spreadtrum,7522,7.0 inches,474170,110534,7901,1263,5162,2023
Honor,Pad 95GB,510,16,8MP,13MP,Dimensity,7486,7.0 inches,53700,29125,2001,253,909,2025
Nokia,Find 48GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,6246,7.8 inches,334443,178369,11147,1559,5795,2025
Samsung,Galaxy 89GB,234,8,12MP,200MP + 12MP,Kirin,5924,7.8 inches,407024,94882,6782,1084,4431,2023
Samsung,Galaxy 47GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,6384,6.5 inches,472600,110168,7875,1259,5145,2022
Nokia,Pad 53GB,510,6,8MP,13MP,Unisoc,4721,6.7 inches,50233,27244,1872,237,850,2021
Samsung,Galaxy 22GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,3355,10.4 inches,432114,100730,7200,1151,4704,2025
Apple,iPhone 95GB,174,12,12MP,48MP,MediaTek Dimensity,7164,6.1 inches,205126,72933,5286,728,2551,2023
Samsung,Galaxy 45GB,234,6,12MP,200MP + 12MP,MediaTek,5284,6.7 inches,491221,114509,8185,1308,5347,2024
iQOO,Pad 35GB,510,6,8MP,13MP,MediaTek,7827,7.8 inches,67093,36388,2500,317,1136,2020
Apple,Find 10GB,239,16,32MP,48MP + 64MP + 48MP,Apple A17 pro,4081,6.1 inches,326136,173939,10870,1520,5651,2024
Infinix,Pad 62GB,510,4,8MP,13MP,Dimensity,5463,6.5 inches,65472,35510,2440,309,1108,2024
Vivo,Find 30GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,6796,6.1 inches,315773,168412,10524,1472,5472,2020
Tecno,Pad 6GB,510,8,8MP,13MP,Spreadtrum,3079,7.0 inches,58671,31821,2186,277,993,2023
Nokia,Pad 43GB,510,16,8MP,13MP,Dimensity,5804,7.0 inches,66338,35979,2472,313,1123,2021
Samsung,Galaxy 66GB,234,8,12MP,200MP + 12MP,MediaTek Dimensity,6578,7.8 inches,439850,102534,7329,1171,4788,2023
Apple,iPhone 62GB,174,4,12MP,48MP,Dimensity,3729,7.8 inches,213780,76010,5509,759,2659,2023
Apple,iPhone 95GB,174,4,12MP,48MP,Google Tensor,7408,6.5 inches,193903,68942,4997,688,2412,2022
iQOO,Find 27GB,239,8,32MP,48MP + 64MP + 48MP,Exynos,6880,10.4 inches,296775,158279,9891,1383,5143,2023
Samsung,Galaxy 66GB,234,8,12MP,200MP + 12MP,Kirin,7874,7.8 inches,509982,118882,8498,1358,5552,2023
iQOO,Pad 99GB,510,16,8MP,13MP,MediaTek Helio,6723,6.5 inches,62406,33847,2326,295,1056,2021
Oppo,Find 19GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,7631,10.4 inches,288037,153619,9600,1343,4991,2023
Motorola,Find 17GB,239,6,32MP,48MP + 64MP + 48MP,Unisoc,6638,6.1 inches,342013,182406,11399,1594,5927,2024
Sony,Pad 84GB,510,8,8MP,13MP,Spreadtrum,6890,6.5 inches,66225,35918,2468,313,1121,2021
Apple,iPhone 14GB,174,4,12MP,48MP,Google Tensor,5192,7.8 inches,201378,71600,5190,715,2505,2025
Oppo,Find 17GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7176,6.7 inches,255199,136105,8505,1190,4422,2022
Realme,Find 62GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,3202,12.9 inches,296536,158152,9883,1382,5138,2022
Apple,Pad 55GB,510,8,8MP,13MP,Apple A18 pro,3146,6.5 inches,58477,31716,2179,276,990,2023
Apple,iPhone 37GB,174,12,12MP,48MP,MediaTek Dimensity,7537,6.5 inches,192278,68365,4955,682,2391,2020
Apple,iPhone 26GB,174,6,12MP,48MP,MediaTek Helio,7054,7.0 inches,210743,74930,5431,748,2621,2021
Apple,iPhone 13GB,174,4,12MP,48MP,MediaTek,3122,10.4 inches,243937,86732,6287,866,3034,2021
Infinix,Find 60GB,239,4,32MP,48MP + 64MP + 48MP,Snapdragon,7431,7.0 inches,335675,179026,11188,1565,5817,2024
Samsung,Galaxy 85GB,234,6,12MP,200MP + 12MP,Qualcomm MSM8916,4171,6.7 inches,401989,93708,6698,1071,4376,2025
Motorola,Pad 7GB,510,8,8MP,13MP,MediaTek Dimensity,4877,7.8 inches,54653,29641,2037,258,925,2020
Nokia,Pad 71GB,510,12,8MP,13MP,Spreadtrum,4715,10.4 inches,60350,32732,2249,285,1021,2020
Apple,iPhone 28GB,174,12,12MP,48MP,Spreadtrum,4611,7.8 inches,220012,78226,5670,781,2736,2025
Realme,Pad 79GB,510,12,8MP,13MP,Unisoc,7256,10.4 inches,55642,30178,2073,263,942,2020
Apple,iPhone 43GB,174,16,12MP,48MP,Qualcomm MSM8916,4818,12.9 inches,194720,69233,5018,691,2422,2022
Xiaomi,Pad 1GB,510,8,8MP,13MP,Dimensity,4693,6.5 inches,62267,33771,2320,294,1054,2020
Apple,iPhone 80GB,174,4,12MP,48MP,Qualcomm MSM8916,4857,6.1 inches,244498,86932,6301,868,3041,2023
Samsung,Galaxy 97GB,234,4,12MP,200MP + 12MP,MediaTek Helio,3202,6.7 inches,497982,116085,8298,1326,5421,2024
Xiaomi,Find 86GB,239,4,32MP,48MP + 64MP + 48MP,Unisoc,4554,12.9 inches,320184,170764,10671,1493,5548,2023
Samsung,Galaxy 83GB,234,4,12MP,200MP + 12MP,Apple A14,7320,6.1 inches,439310,102408,7320,1170,4782,2025
Vivo,Find 28GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Helio,5125,6.5 inches,343521,183210,11449,1601,5953,2024
Apple,Pad 59GB,510,6,8MP,13MP,Apple A17,5453,6.7 inches,59326,32176,2211,280,1004,2022
Google,Pad 48GB,510,16,8MP,13MP,Dimensity,7059,6.7 inches,64983,35244,2422,307,1100,2024
iQOO,Pad 6GB,510,12,8MP,13MP,Exynos,4171,6.5 inches,67638,36684,2521,319,1145,2025
Samsung,Galaxy 65GB,234,12,12MP,200MP + 12MP,Snapdragon,4179,7.0 inches,427414,99635,7122,1138,4653,2020
Apple,iPhone 3GB,174,12,12MP,48MP,MediaTek,5163,6.1 inches,198056,70419,5104,703,2463,2024
Samsung,Galaxy 71GB,234,8,12MP,200MP + 12MP,Apple A17 pro,7161,10.4 inches,486609,113434,8109,1296,5297,2024
Samsung,Galaxy 31GB,234,4,12MP,200MP + 12MP,Google Tensor,4790,6.5 inches,456502,106415,7607,1216,4969,2021
Xiaomi,Find 75GB,239,16,32MP,48MP + 64MP + 48MP,Spreadtrum,6237,6.7 inches,312842,166848,10427,1458,5421,2025
Samsung,Find 49GB,239,4,32MP,48MP + 64MP + 48MP,Google Tensor,7024,6.5 inches,277109,147791,9236,1292,4802,2022
OnePlus,Find 73GB,239,8,32MP,48MP + 64MP + 48MP,Exynos,6160,10.4 inches,299072,159505,9968,1394,5182,2022
Samsung,Galaxy 63GB,234,12,12MP,200MP + 12MP,MediaTek,6752,12.9 inches,505404,117815,8422,1346,5502,2024
Apple,iPhone 3GB,174,6,12MP,48MP,MediaTek Helio,6673,6.5 inches,244541,86947,6302,868,3042,2024
Infinix,Pad 1GB,510,16,8MP,13MP,Qualcomm Snapdragon,6403,7.0 inches,67724,36731,2524,320,1146,2022
Motorola,Pad 63GB,510,6,8MP,13MP,Qualcomm MSM8916,7503,6.1 inches,56983,30905,2123,269,964,2020
Apple,iPhone 43GB,174,16,12MP,48MP,Apple A17,3399,10.4 inches,241891,86005,6234,858,3009,2020
Samsung,Galaxy 11GB,234,8,12MP,200MP + 12MP,Dimensity,7415,10.4 inches,439563,102467,7325,1171,4785,2021
iQOO,Pad 42GB,510,6,8MP,13MP,Snapdragon,3555,7.8 inches,64391,34923,2400,304,1090,2022
Apple,iPhone 35GB,174,6,12MP,48MP,Qualcomm Snapdragon,7946,7.8 inches,211300,75128,5445,750,2628,2025
Honor,Pad 75GB,510,6,8MP,13MP,Dimensity,6498,7.8 inches,62320,33800,2322,294,1055,2022
Samsung,Galaxy 47GB,234,12,12MP,200MP + 12MP,Kirin,4068,7.8 inches,492720,114858,8210,1312,5364,2022
Samsung,Galaxy 11GB,234,8,12MP,200MP + 12MP,MediaTek Helio,3449,6.5 inches,472716,110195,7877,1259,5146,2025
Vivo,Pad 55GB,510,12,8MP,13MP,MediaTek Helio,7495,12.9 inches,61222,33205,2281,289,1036,2025
Nokia,Pad 83GB,510,8,8MP,13MP,Google Tensor,3456,6.1 inches,53323,28920,1987,252,902,2024
Apple,iPhone 97GB,174,8,12MP,48MP,Snapdragon,7938,7.8 inches,253548,90149,6534,900,3154,2023
Apple,iPhone 74GB,174,8,12MP,48MP,Exynos,3035,6.1 inches,222018,78939,5722,788,2761,2021
Vivo,Pad 97GB,510,16,8MP,13MP,MediaTek Dimensity,3290,10.4 inches,56344,30559,2100,266,954,2025
Apple,iPhone 33GB,174,8,12MP,48MP,MediaTek,4432,6.5 inches,249203,88604,6422,884,3100,2020
Apple,iPhone 40GB,174,4,12MP,48MP,MediaTek,3137,12.9 inches,201671,71704,5197,716,2508,2021
Samsung,Galaxy 98GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,7993,6.1 inches,420224,97958,7002,1119,4574,2025
POCO,Find 91GB,239,4,32MP,48MP + 64MP + 48MP,Unisoc,4112,6.7 inches,307714,164113,10256,1434,5332,2021
Lenovo,Pad 30GB,510,4,8MP,13MP,Snapdragon,3042,6.5 inches,53712,29131,2001,254,909,2025
Apple,iPhone 89GB,174,16,12MP,48MP,Apple A18,6392,10.4 inches,220458,78384,5681,782,2742,2021
Samsung,Find 41GB,239,16,32MP,48MP + 64MP + 48MP,Exynos,6690,7.8 inches,343717,183315,11456,1602,5956,2020
Google,Find 54GB,239,4,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,3159,6.5 inches,273244,145729,9107,1274,4735,2020
Infinix,Find 53GB,239,12,32MP,48MP + 64MP + 48MP,Unisoc,3200,7.0 inches,310376,165533,10344,1447,5378,2022
Apple,iPhone 56GB,174,8,12MP,48MP,Unisoc,4938,6.1 inches,241872,85998,6233,858,3008,2021
Apple,iPhone 23GB,174,12,12MP,48MP,Kirin,6990,6.5 inches,244723,87012,6307,869,3044,2025
Apple,iPhone 9GB,174,16,12MP,48MP,MediaTek,5249,12.9 inches,199441,70911,5140,708,2481,2021
Vivo,Find 38GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7386,12.9 inches,331816,176968,11059,1547,5750,2023
Xiaomi,Pad 23GB,510,4,8MP,13MP,Kirin,5250,6.7 inches,61709,33469,2300,291,1044,2022
Xiaomi,Find 34GB,239,16,32MP,48MP + 64MP + 48MP,Unisoc,7275,10.4 inches,267604,142722,8919,1247,4637,2023
Google,Find 38GB,239,12,32MP,48MP + 64MP + 48MP,Unisoc,4989,6.1 inches,268543,143222,8950,1252,4653,2025
Apple,iPhone 61GB,174,8,12MP,48MP,Dimensity,4507,6.1 inches,241717,85943,6229,858,3006,2025
Realme,Pad 28GB,510,4,8MP,13MP,Spreadtrum,5775,10.4 inches,50674,27483,1888,239,858,2023
Apple,iPhone 28GB,174,4,12MP,48MP,Qualcomm Snapdragon,7913,6.7 inches,253301,90062,6528,899,3151,2024
Samsung,Galaxy 70GB,234,12,12MP,200MP + 12MP,Dimensity,4871,6.7 inches,505139,117753,8417,1345,5499,2025
Apple,iPhone 11GB,174,12,12MP,48MP,Snapdragon,7924,6.5 inches,229059,81442,5903,813,2849,2024
Honor,Pad 99GB,510,4,8MP,13MP,Dimensity,7095,6.7 inches,62726,34020,2337,296,1062,2024
Samsung,Galaxy 10GB,234,16,12MP,200MP + 12MP,MediaTek,7007,6.1 inches,464595,108302,7742,1237,5057,2023
Infinix,Pad 21GB,510,16,8MP,13MP,Kirin,3824,7.8 inches,64913,35207,2419,306,1099,2020
Apple,iPhone 66GB,174,16,12MP,48MP,Dimensity,7032,10.4 inches,237111,84305,6111,842,2949,2021
Infinix,Find 22GB,239,8,32MP,48MP + 64MP + 48MP,Spreadtrum,7943,6.7 inches,311717,166248,10389,1453,5402,2023
Sony,Find 60GB,239,12,32MP,48MP + 64MP + 48MP,Kirin,4997,6.5 inches,317465,169314,10581,1480,5501,2020
Sony,Find 79GB,239,8,32MP,48MP + 64MP + 48MP,Exynos,6705,7.0 inches,269571,143771,8984,1257,4671,2023
Samsung,Galaxy 87GB,234,16,12MP,200MP + 12MP,MediaTek Helio,5853,6.5 inches,430377,100325,7172,1146,4685,2025
Apple,iPhone 5GB,174,6,12MP,48MP,Kirin,3797,6.7 inches,211485,75194,5450,751,2630,2021
Infinix,Pad 94GB,510,4,8MP,13MP,Unisoc,3886,6.7 inches,55271,29977,2060,261,935,2023
Motorola,Find 67GB,239,4,32MP,48MP + 64MP + 48MP,Spreadtrum,5663,7.8 inches,282312,150565,9409,1316,4892,2022
Samsung,Find 50GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,5184,12.9 inches,320920,171157,10696,1496,5561,2020
Nokia,Find 66GB,239,12,32MP,48MP + 64MP + 48MP,Spreadtrum,7233,12.9 inches,305844,163116,10193,1426,5300,2020
Apple,iPhone 78GB,174,4,12MP,48MP,Kirin,4144,12.9 inches,209775,74586,5406,744,2609,2020
Samsung,Pad 29GB,510,8,8MP,13MP,MediaTek Helio,6400,7.8 inches,54519,29569,2032,257,923,2023
Honor,Find 30GB,239,4,32MP,48MP + 64MP + 48MP,Snapdragon,4459,6.7 inches,307429,163961,10246,1433,5327,2023
Apple,iPhone 32GB,174,16,12MP,48MP,Google Tensor,6639,7.0 inches,234617,83419,6046,833,2918,2020
Xiaomi,Find 34GB,239,12,32MP,48MP + 64MP + 48MP,Spreadtrum,5516,7.8 inches,296373,158065,9878,1382,5136,2021
OnePlus,Find 50GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4679,10.4 inches,270075,144040,9001,1259,4680,2021
Apple,iPhone 54GB,174,8,12MP,48MP,MediaTek,3853,6.1 inches,239832,85273,6181,851,2983,2020
Nokia,Pad 48GB,510,8,8MP,13MP,Kirin,3626,12.9 inches,64731,35107,2412,306,1096,2022
Apple,iPhone 77GB,174,16,12MP,48MP,Exynos,4741,6.1 inches,252581,89806,6509,896,3142,2025
Vivo,Find 14GB,239,12,32MP,48MP + 64MP + 48MP,Snapdragon,5758,6.7 inches,301255,160669,10040,1404,5220,2021
Google,Find 74GB,239,8,32MP,48MP + 64MP + 48MP,Exynos,4289,7.8 inches,328720,175317,10956,1532,5696,2024
Samsung,Galaxy 39GB,234,12,12MP,200MP + 12MP,Kirin,6014,12.9 inches,464429,108263,7739,1237,5056,2024
Apple,iPhone 32GB,174,4,12MP,48MP,Kirin,3950,7.0 inches,251686,89487,6486,893,3130,2025
Infinix,Pad 22GB,510,4,8MP,13MP,Kirin,6051,12.9 inches,60032,32559,2237,283,1016,2025
Samsung,Galaxy 9GB,234,6,12MP,200MP + 12MP,MediaTek Helio,7069,7.8 inches,454952,106054,7581,1212,4952,2023
Samsung,Galaxy 6GB,234,16,12MP,200MP + 12MP,Exynos,4216,6.7 inches,420014,97910,6999,1119,4572,2021
POCO,Find 58GB,239,16,32MP,48MP + 64MP + 48MP,Spreadtrum,6488,7.0 inches,257142,137142,8570,1199,4456,2020
Samsung,Galaxy 83GB,234,12,12MP,200MP + 12MP,Qualcomm MSM8916,5777,7.0 inches,504475,117598,8406,1344,5492,2023
POCO,Find 58GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,7175,7.8 inches,344619,183796,11486,1607,5972,2023
Apple,iPhone 44GB,174,6,12MP,48MP,Google Tensor,4684,7.0 inches,215008,76446,5541,763,2674,2025
Samsung,Galaxy 21GB,234,8,12MP,200MP + 12MP,Kirin,4246,7.8 inches,506422,118052,8439,1349,5513,2025
POCO,Pad 53GB,510,12,8MP,13MP,MediaTek Helio,7532,6.5 inches,58998,31998,2198,278,998,2020
Nokia,Pad 81GB,510,4,8MP,13MP,Qualcomm MSM8916,3185,6.5 inches,60877,33017,2268,287,1030,2024
Samsung,Galaxy 33GB,234,16,12MP,200MP + 12MP,Apple A18,5578,6.1 inches,479470,111769,7990,1277,5219,2024
Apple,iPhone 54GB,174,16,12MP,48MP,Exynos,4881,6.5 inches,202404,71965,5216,718,2517,2021
Apple,iPhone 12GB,174,6,12MP,48MP,MediaTek Dimensity,7523,12.9 inches,195057,69353,5027,692,2426,2023
Apple,iPhone 14GB,174,8,12MP,48MP,Exynos,6555,10.4 inches,245928,87440,6338,873,3059,2021
Lenovo,Find 75GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,5400,6.5 inches,305836,163112,10193,1426,5300,2023
Samsung,Pad 12GB,510,6,8MP,13MP,Snapdragon,5630,6.7 inches,60208,32655,2244,284,1019,2021
OnePlus,Find 17GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek Helio,7713,12.9 inches,338858,180723,11294,1580,5872,2021
Samsung,Galaxy 66GB,234,4,12MP,200MP + 12MP,MediaTek Dimensity,7406,7.0 inches,426162,99343,7101,1135,4639,2022
Apple,iPhone 96GB,174,12,12MP,48MP,Exynos,6720,6.5 inches,201113,71506,5183,714,2501,2021
Apple,iPhone 9GB,174,8,12MP,48MP,MediaTek Dimensity,5219,6.7 inches,217772,77429,5612,773,2709,2021
Xiaomi,Pad 55GB,510,12,8MP,13MP,Snapdragon,6516,7.0 inches,57979,31446,2161,274,981,2020
Apple,iPhone 75GB,174,6,12MP,48MP,Kirin,4521,6.5 inches,241802,85973,6232,858,3008,2020
Google,Pad 90GB,510,4,8MP,13MP,Spreadtrum,6703,7.8 inches,53600,29071,1997,253,907,2023
Realme,Pad 13GB,510,6,8MP,13MP,Snapdragon,5115,12.9 inches,57608,31244,2147,272,975,2025
Infinix,Pad 61GB,510,12,8MP,13MP,Dimensity,3829,6.1 inches,63873,34642,2380,302,1081,2023
Google,Find 7GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,5249,7.8 inches,282443,150635,9413,1317,4894,2020
Motorola,Pad 73GB,510,6,8MP,13MP,MediaTek Dimensity,7810,12.9 inches,52884,28682,1971,250,895,2023
Apple,iPhone 76GB,174,6,12MP,48MP,MediaTek Helio,4199,10.4 inches,257130,91423,6627,913,3198,2023
Apple,iPhone 2GB,174,16,12MP,48MP,Unisoc,4386,6.7 inches,254915,90635,6570,905,3171,2025
Samsung,Galaxy 28GB,234,4,12MP,200MP + 12MP,Snapdragon,5914,6.1 inches,448482,104546,7473,1194,4882,2021
Samsung,Galaxy 99GB,234,16,12MP,200MP + 12MP,Unisoc,5082,12.9 inches,456492,106413,7607,1216,4969,2024
Vivo,Find 83GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,3195,10.4 inches,300461,160245,10014,1401,5207,2024
Samsung,Galaxy 43GB,234,4,12MP,200MP + 12MP,MediaTek Helio,3870,7.8 inches,458855,106964,7646,1222,4995,2020
Xiaomi,Find 30GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek,7620,6.1 inches,270552,144294,9017,1261,4688,2021
Oppo,Pad 9GB,510,16,8MP,13MP,MediaTek,7956,10.4 inches,53032,28762,1976,250,897,2022
Samsung,Galaxy 34GB,234,12,12MP,200MP + 12MP,Qualcomm Snapdragon,5308,6.5 inches,461691,107625,7693,1230,5026,2020
Samsung,Galaxy 84GB,234,16,12MP,200MP + 12MP,Exynos,3488,6.5 inches,434757,101346,7244,1158,4733,2021
Apple,iPhone 67GB,174,6,12MP,48MP,MediaTek Dimensity,6455,6.5 inches,258045,91748,6650,916,3210,2020
Samsung,Galaxy 5GB,234,4,12MP,200MP + 12MP,MediaTek Helio,4273,6.7 inches,461183,107507,7685,1228,5020,2021
Huawei,Find 26GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek,5924,7.0 inches,311720,166250,10389,1453,5402,2021
Infinix,Find 77GB,239,4,32MP,48MP + 64MP + 48MP,Snapdragon,7524,6.7 inches,328945,175437,10963,1533,5700,2022
Apple,iPhone 74GB,174,6,12MP,48MP,Apple A17 pro,3359,12.9 inches,252333,89717,6503,896,3139,2021
Lenovo,Find 32GB,239,6,32MP,48MP + 64MP + 48MP,Kirin,7974,10.4 inches,279016,148808,9299,1301,4835,2025
Apple,iPhone 21GB,174,6,12MP,48MP,Exynos,6076,12.9 inches,254290,90413,6553,903,3163,2022
Apple,iPhone 64GB,174,6,12MP,48MP,MediaTek Helio,7216,6.1 inches,197645,70273,5094,701,2458,2023
Apple,Find 49GB,239,8,32MP,48MP + 64MP + 48MP,Apple A14,7964,6.5 inches,313069,166969,10434,1459,5425,2025
Vivo,Pad 90GB,510,4,8MP,13MP,Spreadtrum,4224,7.8 inches,53000,28745,1975,250,897,2023
Samsung,Galaxy 67GB,234,8,12MP,200MP + 12MP,Spreadtrum,3445,7.8 inches,507154,118223,8451,1351,5521,2020
Infinix,Find 74GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,6397,12.9 inches,319041,170155,10633,1487,5529,2021
Apple,iPhone 6GB,174,4,12MP,48MP,Dimensity,5619,7.0 inches,241901,86008,6234,859,3009,2023
Apple,iPhone 37GB,174,8,12MP,48MP,MediaTek Dimensity,6107,6.5 inches,214846,76389,5537,762,2672,2023
Samsung,Galaxy 97GB,234,8,12MP,200MP + 12MP,Exynos,4320,6.1 inches,453458,105706,7556,1208,4936,2021
Apple,iPhone 14GB,174,6,12MP,48MP,Qualcomm Snapdragon,4662,6.1 inches,250343,89010,6452,889,3114,2025
Realme,Pad 99GB,510,6,8MP,13MP,Kirin,4618,6.7 inches,62406,33847,2325,295,1056,2022
Apple,iPhone 64GB,174,12,12MP,48MP,MediaTek Dimensity,4153,10.4 inches,256655,91254,6614,911,3192,2025
Infinix,Find 4GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,3566,10.4 inches,256166,136621,8538,1194,4439,2025
Samsung,Galaxy 87GB,234,16,12MP,200MP + 12MP,MediaTek Helio,5315,7.8 inches,491298,114527,8187,1309,5348,2024
OnePlus,Pad 70GB,510,8,8MP,13MP,Kirin,3331,7.8 inches,55694,30206,2075,263,943,2025
