Company Name,Model Name,Mobile Weight,RAM,Front Camera,Back Camera,Processor,Battery Capacity,Screen Size,Launched Price (Pakistan),Launched Price (India),Launched Price (China),Launched Price (USA),Launched Price (Dubai),Launched Year
Nokia,Find 24GB,239,6,32MP,48MP + 64MP + 48MP,Unisoc,4187,7.0 inches,284050,151492,9467,1324,4922,2024
Oppo,Find 57GB,239,16,32MP,48MP + 64MP + 48MP,Spreadtrum,3633,7.8 inches,267556,142696,8917,1247,4636,2022
Motorola,Pad 91GB,510,8,8MP,13MP,Exynos,4030,6.7 inches,66799,36229,2489,315,1131,2023
Samsung,Galaxy 20GB,234,6,12MP,200MP + 12MP,MediaTek,6204,10.4 inches,428975,99999,7148,1142,4670,2024
Google,Find 76GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,4194,6.5 inches,263516,140541,8783,1228,4566,2025
iQOO,Find 85GB,239,8,32MP,48MP + 64MP + 48MP,Dimensity,5846,7.8 inches,291744,155596,9723,1360,5055,2021
Google,Find 4GB,239,6,32MP,48MP + 64MP + 48MP,Spreadtrum,4778,7.8 inches,300359,160191,10011,1400,5205,2023
Tecno,Find 61GB,239,12,32MP,48MP + 64MP + 48MP,Google Tensor,6396,6.5 inches,329674,175825,10988,1537,5713,2022
Samsung,Galaxy 26GB,234,8,12MP,200MP + 12MP,Apple A14,6862,6.1 inches,385944,89967,6431,1028,4201,2025
Samsung,Galaxy 36GB,234,8,12MP,200MP + 12MP,MediaTek Helio,5218,6.1 inches,494167,115196,8235,1316,5379,2024
Samsung,Galaxy 50GB,234,8,12MP,200MP + 12MP,Spreadtrum,7474,10.4 inches,497701,116019,8293,1326,5418,2021
Samsung,Galaxy 82GB,234,6,12MP,200MP + 12MP,Google Tensor,3889,6.7 inches,386165,90019,6435,1028,4204,2023
OnePlus,Pad 25GB,510,16,8MP,13MP,Google Tensor,6573,12.9 inches,53813,29186,2005,254,911,2022
Samsung,Galaxy 50GB,234,6,12MP,200MP + 12MP,MediaTek Helio,3406,6.1 inches,448228,104486,7469,1194,4879,2020
Samsung,Galaxy 21GB,234,8,12MP,200MP + 12MP,Kirin,5152,6.7 inches,411793,95993,6862,1097,4483,2023
Google,Pad 92GB,510,6,8MP,13MP,Snapdragon,7448,10.4 inches,54634,29631,2036,258,925,2023
Motorola,Find 57GB,239,12,32MP,48MP + 64MP + 48MP,Spreadtrum,3142,6.1 inches,327683,174763,10921,1528,5678,2024
Samsung,Galaxy 26GB,234,4,12MP,200MP + 12MP,Snapdragon,7908,10.4 inches,498691,116250,8310,1328,5429,2022
Infinix,Find 57GB,239,12,32MP,48MP + 64MP + 48MP,Google Tensor,4120,6.1 inches,277819,148170,9259,1295,4814,2020
Sony,Find 50GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,7178,7.0 inches,292839,156180,9760,1365,5074,2020
POCO,Find 6GB,239,12,32MP,48MP + 64MP + 48MP,Snapdragon,5635,12.9 inches,338358,180457,11277,1577,5863,2023
Motorola,Pad 77GB,510,12,8MP,13MP,Google Tensor,4543,7.8 inches,65749,35659,2450,310,1113,2022
OnePlus,Pad 93GB,510,12,8MP,13MP,MediaTek,7944,6.5 inches,67626,36678,2520,319,1145,2020
Infinix,Pad 31GB,510,16,8MP,13MP,Google Tensor,6249,6.7 inches,58440,31696,2178,276,989,2025
Samsung,Galaxy 61GB,234,6,12MP,200MP + 12MP,Qualcomm Snapdragon,3112,6.1 inches,424213,98888,7069,1130,4618,2023
Nokia,Find 60GB,239,4,32MP,48MP + 64MP + 48MP,Exynos,3298,10.4 inches,280087,149379,9335,1306,4853,2021
Huawei,Pad 64GB,510,4,8MP,13MP,Dimensity,3327,7.8 inches,50594,27440,1885,239,856,2021
Samsung,Pad 10GB,510,16,8MP,13MP,Google Tensor,4197,7.0 inches,50609,27449,1886,239,856,2025
Samsung,Galaxy 88GB,234,4,12MP,200MP + 12MP,Spreadtrum,3541,12.9 inches,419151,97708,6984,1116,4563,2023
Samsung,Galaxy 36GB,234,8,12MP,200MP + 12MP,Spreadtrum,3691,7.8 inches,471416,109892,7855,1256,5132,2023
Samsung,Galaxy 43GB,234,12,12MP,200MP + 12MP,MediaTek,5879,7.8 inches,514141,119852,8567,1369,5597,2023
Samsung,Galaxy 60GB,234,8,12MP,200MP + 12MP,Qualcomm MSM8916,7600,12.9 inches,513674,119743,8560,1368,5592,2024
Vivo,Pad 64GB,510,12,8MP,13MP,MediaTek Dimensity,4921,7.0 inches,66032,35813,2461,312,1118,2023
OnePlus,Pad 96GB,510,12,8MP,13MP,Qualcomm MSM8916,3819,12.9 inches,54774,29707,2041,259,927,2024
Honor,Find 78GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,5413,12.9 inches,283476,151187,9448,1321,4912,2020
Samsung,Galaxy 64GB,234,12,12MP,200MP + 12MP,Unisoc,6330,6.5 inches,486465,113400,8106,1296,5295,2020
Nokia,Pad 24GB,510,16,8MP,13MP,Unisoc,4714,7.0 inches,57045,30939,2126,269,965,2022
Tecno,Find 29GB,239,12,32MP,48MP + 64MP + 48MP,Snapdragon,7776,6.1 inches,338163,180353,11271,1576,5860,2025
iQOO,Find 21GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,6030,6.7 inches,315149,168079,10503,1469,5461,2024
iQOO,Pad 43GB,510,4,8MP,13MP,Dimensity,5770,6.7 inches,67833,36790,2528,320,1148,2020
POCO,Pad 76GB,510,12,8MP,13MP,Qualcomm Snapdragon,3735,6.5 inches,52836,28656,1969,249,894,2022
Vivo,Pad 64GB,510,12,8MP,13MP,Snapdragon,6624,12.9 inches,58525,31742,2181,276,990,2025
Xiaomi,Pad 30GB,510,12,8MP,13MP,MediaTek Helio,3702,6.1 inches,59411,32222,2214,280,1005,2023
Samsung,Pad 84GB,510,6,8MP,13MP,MediaTek Helio,3448,6.5 inches,61523,33368,2293,290,1041,2020
Samsung,Galaxy 4GB,234,16,12MP,200MP + 12MP,Unisoc,4964,6.1 inches,516400,120378,8605,1375,5621,2024
Honor,Find 52GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,7497,6.7 inches,342375,182599,11411,1596,5933,2020
Vivo,Find 29GB,239,4,32MP,48MP + 64MP + 48MP,Snapdragon,4221,12.9 inches,344272,183611,11474,1605,5966,2024
Huawei,Find 21GB,239,16,32MP,48MP + 64MP + 48MP,Dimensity,3114,6.5 inches,268380,143135,8945,1251,4651,2022
Realme,Find 78GB,239,16,32MP,48MP + 64MP + 48MP,Exynos,5479,7.0 inches,337146,179811,11237,1572,5842,2021
Samsung,Galaxy 80GB,234,12,12MP,200MP + 12MP,Qualcomm Snapdragon,3961,6.1 inches,454143,105865,7568,1210,4944,2020
Samsung,Galaxy 28GB,234,16,12MP,200MP + 12MP,Snapdragon,4896,6.1 inches,491195,114503,8185,1308,5347,2025
Infinix,Find 70GB,239,6,32MP,48MP + 64MP + 48MP,Exynos,5248,10.4 inches,269542,143755,8983,1256,4671,2020
Huawei,Find 1GB,239,4,32MP,48MP + 64MP + 48MP,Snapdragon,5196,6.1 inches,303727,161987,10123,1416,5263,2025
Google,Find 86GB,239,6,32MP,48MP + 64MP + 48MP,Spreadtrum,6601,7.8 inches,316747,168931,10557,1477,5489,2021
Infinix,Pad 33GB,510,6,8MP,13MP,Snapdragon,4156,6.1 inches,52875,28677,1970,250,895,2024
OnePlus,Pad 54GB,510,16,8MP,13MP,MediaTek Dimensity,4999,7.8 inches,54902,29777,2046,259,929,2021
Samsung,Galaxy 2GB,234,16,12MP,200MP + 12MP,MediaTek Dimensity,6045,6.7 inches,417911,97419,6964,1113,4549,2022
POCO,Pad 10GB,510,16,8MP,13MP,Google Tensor,7566,10.4 inches,65645,35603,2446,310,1111,2025
Infinix,Pad 30GB,510,16,8MP,13MP,MediaTek,7123,6.7 inches,63922,34669,2382,302,1082,2022
Samsung,Find 30GB,239,4,32MP,48MP + 64MP + 48MP,Unisoc,6437,7.8 inches,271501,144800,9049,1266,4705,2025
Sony,Find 52GB,239,4,32MP,48MP + 64MP + 48MP,Spreadtrum,4471,6.5 inches,261993,139729,8732,1221,4540,2021
Samsung,Find 31GB,239,6,32MP,48MP + 64MP + 48MP,Spreadtrum,5201,7.0 inches,315621,168331,10519,1471,5469,2021
Samsung,Galaxy 85GB,234,6,12MP,200MP + 12MP,Dimensity,4999,6.7 inches,507719,118354,8460,1352,5527,2024
Nokia,Pad 54GB,510,16,8MP,13MP,Qualcomm Snapdragon,3547,6.1 inches,50989,27654,1900,241,863,2023
OnePlus,Pad 59GB,510,4,8MP,13MP,Kirin,3720,6.1 inches,64363,34908,2398,304,1089,2021
Motorola,Find 42GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7080,10.4 inches,271306,144696,9042,1265,4701,2024
Samsung,Galaxy 22GB,234,8,12MP,200MP + 12MP,Apple A18 pro,7465,12.9 inches,408056,95122,6800,1087,4442,2020
Motorola,Pad 92GB,510,12,8MP,13MP,Qualcomm Snapdragon,5499,6.7 inches,64978,35241,2421,307,1100,2023
Samsung,Galaxy 43GB,234,6,12MP,200MP + 12MP,MediaTek,5014,7.0 inches,424953,99061,7081,1132,4626,2021
Xiaomi,Find 25GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek,4750,10.4 inches,326864,174327,10894,1524,5664,2024
Realme,Pad 9GB,510,6,8MP,13MP,MediaTek Dimensity,4369,6.5 inches,67775,36759,2526,320,1147,2024
Samsung,Galaxy 24GB,234,6,12MP,200MP + 12MP,MediaTek Helio,4551,6.5 inches,411085,95828,6850,1095,4475,2024
Xiaomi,Pad 7GB,510,4,8MP,13MP,Dimensity,6761,12.9 inches,53465,28998,1992,252,905,2021
Samsung,Galaxy 48GB,234,6,12MP,200MP + 12MP,MediaTek Helio,5333,7.8 inches,510208,118935,8502,1359,5554,2022
Samsung,Galaxy 48GB,234,4,12MP,200MP + 12MP,Kirin,4055,10.4 inches,410323,95651,6837,1093,4467,2021
OnePlus,Pad 34GB,510,12,8MP,13MP,Kirin,3117,7.0 inches,51520,27942,1920,243,872,2022
Honor,Pad 54GB,510,16,8MP,13MP,Google Tensor,7716,6.5 inches,51218,27778,1908,242,867,2025
Sony,Pad 59GB,510,6,8MP,13MP,Exynos,6635,12.9 inches,56961,30894,2123,269,964,2021
Samsung,Galaxy 96GB,234,4,12MP,200MP + 12MP,Dimensity,6674,6.1 inches,511712,119285,8527,1363,5570,2021
Xiaomi,Find 23GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek,4379,6.1 inches,314439,167700,10480,1466,5449,2020
Infinix,Pad 29GB,510,16,8MP,13MP,Spreadtrum,5962,6.7 inches,63512,34447,2367,300,1075,2022
iQOO,Find 92GB,239,12,32MP,48MP + 64MP + 48MP,Unisoc,7943,7.0 inches,266197,141971,8872,1241,4613,2023
Samsung,Galaxy 83GB,234,4,12MP,200MP + 12MP,Kirin,7300,6.5 inches,426027,99311,7099,1135,4638,2024
Samsung,Galaxy 59GB,234,16,12MP,200MP + 12MP,Snapdragon,7868,10.4 inches,453225,105651,7552,1207,4934,2021
OnePlus,Find 44GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Helio,7400,6.7 inches,285723,152385,9523,1332,4951,2020
Realme,Find 44GB,239,4,32MP,48MP + 64MP + 48MP,Dimensity,5348,6.7 inches,304237,162259,10140,1418,5272,2022
Motorola,Find 57GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek,7331,6.1 inches,322700,172106,10755,1504,5592,2024
Google,Pad 99GB,510,4,8MP,13MP,MediaTek Dimensity,5187,6.7 inches,57616,31249,2147,272,975,2020
Infinix,Pad 73GB,510,6,8MP,13MP,Spreadtrum,5961,12.9 inches,65002,35254,2422,307,1100,2020
Google,Pad 21GB,510,4,8MP,13MP,Snapdragon,3763,7.8 inches,61644,33433,2297,291,1043,2024
Honor,Pad 79GB,510,16,8MP,13MP,Snapdragon,7542,6.7 inches,50902,27607,1897,240,861,2022
Honor,Pad 15GB,510,8,8MP,13MP,Kirin,6695,12.9 inches,63989,34705,2384,302,1083,2025
iQOO,Find 80GB,239,12,32MP,48MP + 64MP + 48MP,Exynos,6872,7.8 inches,283012,150939,9432,1319,4904,2021
Vivo,Pad 41GB,510,16,8MP,13MP,Google Tensor,4778,7.8 inches,52553,28503,1958,248,889,2023
Nokia,Pad 5GB,510,16,8MP,13MP,MediaTek Dimensity,7850,12.9 inches,58367,31656,2175,276,988,2023
Oppo,Find 82GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,3047,12.9 inches,257850,137519,8594,1202,4468,2025
Samsung,Galaxy 42GB,234,8,12MP,200MP + 12MP,Spreadtrum,7778,6.1 inches,441338,102880,7354,1175,4804,2025
Samsung,Galaxy 63GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,4169,6.7 inches,387548,90341,6458,1032,4219,2020
iQOO,Pad 91GB,510,12,8MP,13MP,MediaTek,4884,7.0 inches,50415,27343,1879,238,853,2023
Google,Pad 27GB,510,16,8MP,13MP,Google Tensor,3437,7.8 inches,67242,36470,2506,317,1138,2021
Honor,Find 54GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek,7658,6.7 inches,333157,177683,11104,1553,5773,2021
Motorola,Pad 44GB,510,6,8MP,13MP,MediaTek Dimensity,3891,6.7 inches,56116,30435,2091,265,950,2024
OnePlus,Find 76GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,5467,10.4 inches,262000,139732,8732,1221,4540,2022
Sony,Find 43GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,6541,6.5 inches,314153,167548,10470,1465,5444,2022
Samsung,Galaxy 10GB,234,4,12MP,200MP + 12MP,MediaTek Dimensity,3165,6.1 inches,467704,109027,7794,1246,5091,2023
Xiaomi,Pad 70GB,510,6,8MP,13MP,Qualcomm Snapdragon,3522,6.7 inches,63352,34360,2361,299,1072,2021
Huawei,Pad 79GB,510,4,8MP,13MP,Qualcomm Snapdragon,4094,7.0 inches,54718,29677,2039,258,926,2022
Tecno,Find 58GB,239,8,32MP,48MP + 64MP + 48MP,Snapdragon,7795,6.7 inches,309942,165301,10330,1445,5371,2023
Samsung,Galaxy 63GB,234,12,12MP,200MP + 12MP,MediaTek Helio,6637,7.0 inches,444900,103711,7414,1185,4843,2023
Samsung,Galaxy 45GB,234,8,12MP,200MP + 12MP,Dimensity,6468,7.8 inches,486017,113296,8099,1294,5291,2023
Infinix,Find 84GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,6673,12.9 inches,323900,172746,10795,1510,5613,2020
OnePlus,Pad 16GB,510,12,8MP,13MP,MediaTek Helio,4346,10.4 inches,51509,27936,1919,243,872,2020
OnePlus,Find 7GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,7096,10.4 inches,302441,161301,10080,1410,5241,2023
Samsung,Galaxy 15GB,234,4,12MP,200MP + 12MP,Dimensity,7105,7.0 inches,414853,96707,6913,1105,4516,2020
Huawei,Pad 39GB,510,6,8MP,13MP,Spreadtrum,5453,7.0 inches,63730,34565,2375,301,1079,2022
Honor,Pad 90GB,510,16,8MP,13MP,Exynos,5533,10.4 inches,63760,34581,2376,301,1079,2022
Xiaomi,Find 87GB,239,12,32MP,48MP + 64MP + 48MP,Exynos,3341,6.5 inches,296936,158365,9896,1384,5145,2022
Samsung,Galaxy 77GB,234,16,12MP,200MP + 12MP,Dimensity,6311,6.5 inches,405666,94565,6760,1080,4416,2022
Tecno,Pad 68GB,510,12,8MP,13MP,Dimensity,3726,6.5 inches,61750,33491,2301,292,1045,2023
Samsung,Galaxy 39GB,234,4,12MP,200MP + 12MP,Spreadtrum,6697,7.8 inches,476281,111026,7936,1269,5185,2022
Lenovo,Pad 46GB,510,8,8MP,13MP,Exynos,7772,6.5 inches,54269,29434,2022,256,918,2022
Samsung,Galaxy 92GB,234,4,12MP,200MP + 12MP,Qualcomm Snapdragon,5040,6.5 inches,476535,111085,7941,1269,5187,2025
Vivo,Pad 63GB,510,6,8MP,13MP,Kirin,3916,7.0 inches,51016,27669,1901,241,863,2020
Vivo,Find 23GB,239,6,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,5769,7.8 inches,291127,155267,9703,1357,5045,2023
Samsung,Galaxy 49GB,234,16,12MP,200MP + 12MP,Snapdragon,3793,6.1 inches,483922,112807,8064,1289,5268,2023
Samsung,Galaxy 91GB,234,6,12MP,200MP + 12MP,Exynos,5610,10.4 inches,406241,94699,6769,1082,4422,2022
Motorola,Find 62GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,7490,10.4 inches,268455,143176,8947,1251,4652,2023
Vivo,Find 69GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek,7801,7.0 inches,265102,141387,8835,1236,4594,2025
Vivo,Find 19GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek,4431,7.8 inches,317316,169234,10576,1479,5499,2021
Samsung,Galaxy 44GB,234,8,12MP,200MP + 12MP,Qualcomm MSM8916,5515,6.5 inches,495662,115544,8259,1320,5396,2020
Xiaomi,Pad 72GB,510,4,8MP,13MP,Unisoc,5773,7.8 inches,59531,32288,2218,281,1008,2021
Honor,Pad 75GB,510,12,8MP,13MP,Qualcomm MSM8916,4485,7.0 inches,62499,33897,2329,295,1058,2022
Oppo,Find 40GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,7512,6.1 inches,304548,162425,10150,1420,5277,2025
Oppo,Find 91GB,239,12,32MP,48MP + 64MP + 48MP,Google Tensor,6937,6.5 inches,313999,167465,10465,1464,5441,2022
Google,Find 2GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,5273,7.0 inches,268897,143411,8962,1253,4660,2025
Samsung,Galaxy 15GB,234,4,12MP,200MP + 12MP,Unisoc,3455,10.4 inches,457569,106664,7625,1219,4981,2024
Samsung,Galaxy 43GB,234,8,12MP,200MP + 12MP,Kirin,5809,10.4 inches,457969,106757,7631,1220,4985,2022
Nokia,Find 93GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4052,6.1 inches,303759,162004,10124,1416,5264,2024
Realme,Pad 28GB,510,8,8MP,13MP,Dimensity,4287,12.9 inches,67226,36461,2505,317,1138,2023
Samsung,Galaxy 88GB,234,4,12MP,200MP + 12MP,MediaTek Helio,4717,6.5 inches,392962,91603,6548,1047,4278,2022
Vivo,Pad 92GB,510,6,8MP,13MP,Google Tensor,3601,7.0 inches,62804,34062,2340,296,1063,2024
Lenovo,Find 30GB,239,4,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,3615,10.4 inches,302823,161505,10093,1412,5247,2024
Samsung,Galaxy 6GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,4740,6.1 inches,460412,107327,7672,1226,5012,2020
OnePlus,Pad 83GB,510,16,8MP,13MP,Kirin,4886,6.1 inches,63565,34475,2369,300,1076,2025
Tecno,Find 4GB,239,16,32MP,48MP + 64MP + 48MP,Snapdragon,4295,7.8 inches,339631,181136,11319,1583,5885,2022
Huawei,Find 96GB,239,6,32MP,48MP + 64MP + 48MP,Kirin,7825,6.5 inches,305514,162940,10182,1424,5294,2020
Samsung,Find 64GB,239,16,32MP,48MP + 64MP + 48MP,Spreadtrum,7425,7.0 inches,279231,148923,9306,1302,4839,2024
Honor,Pad 4GB,510,8,8MP,13MP,MediaTek Dimensity,5480,6.7 inches,67798,36771,2526,320,1147,2021
Nokia,Pad 15GB,510,8,8MP,13MP,MediaTek Dimensity,7109,7.0 inches,62557,33929,2331,295,1059,2021
Samsung,Galaxy 17GB,234,16,12MP,200MP + 12MP,Spreadtrum,3785,6.1 inches,407763,95054,6795,1086,4439,2022
Motorola,Find 23GB,239,16,32MP,48MP + 64MP + 48MP,Exynos,6740,7.0 inches,310106,165389,10335,1446,5374,2025
Samsung,Galaxy 7GB,234,16,12MP,200MP + 12MP,Apple A15,7150,7.0 inches,460285,107297,7670,1226,5010,2020
Sony,Pad 23GB,510,12,8MP,13MP,Snapdragon,6373,7.0 inches,55885,30310,2082,264,946,2025
iQOO,Find 72GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,7568,7.8 inches,257725,137453,8590,1201,4466,2024
POCO,Find 11GB,239,8,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,5778,7.8 inches,269231,143589,8973,1255,4665,2024
Samsung,Galaxy 32GB,234,16,12MP,200MP + 12MP,Kirin,4005,6.1 inches,390545,91040,6508,1040,4251,2024
Samsung,Galaxy 94GB,234,4,12MP,200MP + 12MP,MediaTek Helio,3329,7.0 inches,390840,91109,6513,1041,4254,2024
Samsung,Galaxy 17GB,234,6,12MP,200MP + 12MP,MediaTek Helio,6846,6.1 inches,390675,91070,6510,1040,4253,2020
Samsung,Galaxy 19GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,6482,6.7 inches,399704,93175,6660,1064,4351,2020
Samsung,Galaxy 76GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,7809,12.9 inches,484061,112840,8066,1289,5269,2023
Samsung,Galaxy 55GB,234,8,12MP,200MP + 12MP,MediaTek Dimensity,6735,6.7 inches,442939,103254,7381,1180,4822,2023
Sony,Pad 70GB,510,6,8MP,13MP,Snapdragon,6420,7.8 inches,59293,32158,2209,280,1003,2021
Lenovo,Pad 72GB,510,4,8MP,13MP,Google Tensor,6394,7.0 inches,53038,28766,1976,250,898,2024
Motorola,Pad 11GB,510,6,8MP,13MP,MediaTek Dimensity,4667,10.4 inches,52872,28675,1970,250,895,2023
Sony,Find 86GB,239,16,32MP,48MP + 64MP + 48MP,MediaTek,5510,6.1 inches,271437,144766,9047,1265,4704,2022
Samsung,Galaxy 45GB,234,8,12MP,200MP + 12MP,MediaTek,6856,10.4 inches,443550,103396,7391,1181,4828,2025
Samsung,Find 46GB,239,12,32MP,48MP + 64MP + 48MP,Qualcomm MSM8916,6528,7.0 inches,319919,170623,10662,1491,5544,2024
Samsung,Galaxy 44GB,234,4,12MP,200MP + 12MP,Qualcomm MSM8916,4908,12.9 inches,402019,93715,6699,1071,4376,2023
Vivo,Find 20GB,239,4,32MP,48MP + 64MP + 48MP,Snapdragon,6986,10.4 inches,295491,157595,9848,1377,5120,2024
Tecno,Pad 30GB,510,4,8MP,13MP,Dimensity,7457,6.5 inches,56603,30699,2109,267,958,2020
Samsung,Find 43GB,239,8,32MP,48MP + 64MP + 48MP,Dimensity,6268,12.9 inches,308389,164473,10278,1438,5344,2020
Xiaomi,Find 14GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,5651,7.0 inches,330642,176341,11020,1541,5730,2022
Samsung,Pad 55GB,510,6,8MP,13MP,MediaTek,7523,6.1 inches,57624,31253,2147,272,975,2020
Honor,Pad 97GB,510,6,8MP,13MP,Qualcomm Snapdragon,7109,7.8 inches,55115,29892,2054,260,933,2024
OnePlus,Pad 83GB,510,8,8MP,13MP,Exynos,5314,7.0 inches,55312,29999,2061,261,936,2025
Samsung,Galaxy 84GB,234,12,12MP,200MP + 12MP,Qualcomm Snapdragon,3599,6.7 inches,385224,89800,6419,1026,4193,2023
Vivo,Find 24GB,239,12,32MP,48MP + 64MP + 48MP,MediaTek Helio,4917,6.1 inches,324668,173156,10821,1514,5626,2022
Xiaomi,Find 82GB,239,12,32MP,48MP + 64MP + 48MP,Snapdragon,4683,6.1 inches,306315,163367,10209,1428,5308,2022
Samsung,Galaxy 95GB,234,6,12MP,200MP + 12MP,MediaTek,3570,6.7 inches,418841,97636,6979,1115,4559,2024
Motorola,Find 66GB,239,16,32MP,48MP + 64MP + 48MP,Google Tensor,7109,7.0 inches,267424,142626,8913,1247,4634,2021
Oppo,Find 58GB,239,16,32MP,48MP + 64MP + 48MP,Kirin,4906,12.9 inches,337924,180226,11263,1575,5856,2025
iQOO,Find 57GB,239,6,32MP,48MP + 64MP + 48MP,Snapdragon,5274,12.9 inches,256593,136849,8552,1196,4446,2023
Samsung,Galaxy 79GB,234,6,12MP,200MP + 12MP,Google Tensor,5317,10.4 inches,394719,92013,6577,1051,4297,2021
Nokia,Pad 91GB,510,4,8MP,13MP,Kirin,4139,7.0 inches,55090,29878,2053,260,932,2022
Samsung,Galaxy 53GB,234,16,12MP,200MP + 12MP,Google Tensor,6192,6.5 inches,439981,102564,7332,1172,4789,2024
Tecno,Find 14GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,4788,6.1 inches,261331,139376,8710,1218,4528,2025
Samsung,Galaxy 91GB,234,6,12MP,200MP + 12MP,Google Tensor,3776,7.8 inches,446027,103973,7432,1188,4855,2022
Xiaomi,Pad 68GB,510,8,8MP,13MP,MediaTek Dimensity,4693,7.0 inches,59364,32197,2212,280,1005,2025
Sony,Find 55GB,239,4,32MP,48MP + 64MP + 48MP,Google Tensor,3978,12.9 inches,341825,182306,11393,1594,5923,2023
Honor,Pad 24GB,510,16,8MP,13MP,Kirin,6871,10.4 inches,57903,31404,2158,273,980,2025
Tecno,Find 52GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek Helio,4703,6.5 inches,291329,155375,9710,1358,5048,2025
iQOO,Find 86GB,239,8,32MP,48MP + 64MP + 48MP,MediaTek,4710,6.5 inches,334739,178527,11156,1561,5801,2021
Oppo,Find 10GB,239,16,32MP,48MP + 64MP + 48MP,Exynos,6958,10.4 inches,344745,183863,11490,1607,5974,2020
Samsung,Galaxy 34GB,234,8,12MP,200MP + 12MP,Qualcomm MSM8916,3922,6.7 inches,501626,116934,8359,1336,5461,2023
Motorola,Pad 65GB,510,16,8MP,13MP,Dimensity,5368,7.0 inches,64133,34783,2390,303,1085,2022
Samsung,Galaxy 77GB,234,4,12MP,200MP + 12MP,Google Tensor,3322,10.4 inches,483454,112698,8056,1288,5263,2021
Motorola,Find 54GB,239,4,32MP,48MP + 64MP + 48MP,MediaTek,5966,12.9 inches,341953,182374,11397,1594,5926,2025
Oppo,Find 84GB,239,6,32MP,48MP + 64MP + 48MP,Dimensity,6069,7.0 inches,270919,144490,9029,1263,4695,2023
Oppo,Pad 54GB,510,12,8MP,13MP,Snapdragon,7247,7.8 inches,64692,35087,2411,305,1095,2024
Samsung,Galaxy 61GB,234,16,12MP,200MP + 12MP,Qualcomm Snapdragon,3986,6.7 inches,505631,117868,8426,1347,5504,2021
Honor,Find 62GB,239,6,32MP,48MP + 64MP + 48MP,MediaTek Dimensity,5165,6.5 inches,340835,181778,11360,1589,5906,2021
Samsung,Galaxy 90GB,234,4,12MP,200MP + 12MP,Unisoc,4655,7.0 inches,421903,98350,7030,1124,4593,2021
Infinix,Pad 65GB,510,6,8MP,13MP,Qualcomm Snapdragon,3329,6.5 inches,58640,31804,2185,277,992,2021
Samsung,Galaxy 1GB,234,16,12MP,200MP + 12MP,Exynos,6345,10.4 inches,459181,107040,7652,1223,4998,2022
iQOO,Pad 21GB,510,4,8MP,13MP,Dimensity,3017,6.5 inches,59574,32311,2220,281,1008,2024
Vivo,Find 4GB,239,16,32MP,48MP + 64MP + 48MP,Qualcomm Snapdragon,3698,12.9 inches,302092,161115,10068,1408,5235,2025
Huawei,Pad 11GB,510,16,8MP,13MP,Dimensity,5809,7.8 inches,66977,36326,2496,316,1134,2023
Vivo,Find 87GB,239,16,32MP,48MP + 64MP + 48MP,Snapdragon,4214,12.9 inches,289461,154379,9647,1349,5016,2021
Samsung,Galaxy 80GB,234,8,12MP,200MP + 12MP,Qualcomm MSM8916,7675,6.1 inches,435417,101500,7255,1160,4740,2023
Samsung,Galaxy 16GB,234,6,12MP,200MP + 12MP,MediaTek,7421,10.4 inches,513103,119610,8550,1367,5585,2022
